OBJECTID	MSW05binom	POINT_X	POINT_Y	binomial_tree	Class	Family	Genus	Species
4040	Sorex arcticus	-98.833405	52.000743	Sorex_arcticus	Soricomorpha	Soricidae	Sorex	arcticus
4041	Sorex arizonae	-109.653134	31.820967	Sorex_arizonae	Soricomorpha	Soricidae	Sorex	arizonae
4042	Sorex asper	79.076505	43.810123	Sorex_asper	Soricomorpha	Soricidae	Sorex	asper
4043	Sorex bairdi	-122.332028	46.386966	Sorex_bairdi	Soricomorpha	Soricidae	Sorex	bairdi
4044	Sorex bedfordiae	101.968215	30.070747	Sorex_bedfordiae	Soricomorpha	Soricidae	Sorex	bedfordiae
4045	Sorex bendirii	-122.600834	44.403281	Sorex_bendirii	Soricomorpha	Soricidae	Sorex	bendirii
4046	Sorex buchariensis	72.990924	38.370978	Sorex_buchariensis	Soricomorpha	Soricidae	Sorex	buchariensis
4047	Sorex caecutiens	96.547647	57.477042	Sorex_caecutiens	Soricomorpha	Soricidae	Sorex	caecutiens
4048	Sorex camtschatica	159.458	55.947431	Sorex_camtschatica	Soricomorpha	Soricidae	Sorex	camtschatica
4049	Sorex cansulus	103.346392	34.680911	Sorex_cansulus	Soricomorpha	Soricidae	Sorex	cansulus
4050	Sorex cinereus	-111.871501	42.103046	Sorex_cinereus	Soricomorpha	Soricidae	Sorex	cinereus
4051	Sorex coronatus	2.118056	46.502669	Sorex_coronatus	Soricomorpha	Soricidae	Sorex	coronatus
4052	Sorex cylindricauda	105.821172	33.204165	Sorex_cylindricauda	Soricomorpha	Soricidae	Sorex	cylindricauda
4053	Sorex daphaenodon	111.275826	59.701038	Sorex_daphaenodon	Soricomorpha	Soricidae	Sorex	daphaenodon
4054	Sorex dispar	-76.266598	40.906322	Sorex_dispar	Soricomorpha	Soricidae	Sorex	dispar
4055	Sorex emarginatus	-103.174115	21.415255	Sorex_emarginatus	Soricomorpha	Soricidae	Sorex	emarginatus
4056	Sorex excelsus	102.853445	27.562491	Sorex_excelsus	Soricomorpha	Soricidae	Sorex	excelsus
4057	Sorex fumeus	-74.484773	43.034765	Sorex_fumeus	Soricomorpha	Soricidae	Sorex	fumeus
4058	Sorex gaspensis	-66.234389	47.866156	Sorex_gaspensis	Soricomorpha	Soricidae	Sorex	gaspensis
4059	Sorex gracillimus	134.782608	46.477817	Sorex_gracillimus	Soricomorpha	Soricidae	Sorex	gracillimus
4060	Sorex granarius	-6.26543	40.452957	Sorex_granarius	Soricomorpha	Soricidae	Sorex	granarius
4061	Sorex haydeni	-99.626596	44.535133	Sorex_haydeni	Soricomorpha	Soricidae	Sorex	haydeni
4062	Sorex hosonoi	137.630997	36.352515	Sorex_hosonoi	Soricomorpha	Soricidae	Sorex	hosonoi
4063	Sorex hoyi	-100.178144	52.087651	Sorex_hoyi	Soricomorpha	Soricidae	Sorex	hoyi
4064	Sorex isodon	98.658124	58.957016	Sorex_isodon	Soricomorpha	Soricidae	Sorex	isodon
4065	Sorex jacksoni	-170.271659	63.430831	Sorex_jacksoni	Soricomorpha	Soricidae	Sorex	jacksoni
4066	Sorex kozlovi	96.49997	31.588717	Sorex_kozlovi	Soricomorpha	Soricidae	Sorex	kozlovi
4067	Sorex leucogaster	155.68608	50.29662	Sorex_leucogaster	Soricomorpha	Soricidae	Sorex	leucogaster
4068	Sorex longirostris	-85.514771	29.977757	Sorex_longirostris	Soricomorpha	Soricidae	Sorex	longirostris
4069	Sorex lyelli	-119.6332	37.902904	Sorex_lyelli	Soricomorpha	Soricidae	Sorex	lyelli
4070	Sorex macrodon	-97.185042	19.344045	Sorex_macrodon	Soricomorpha	Soricidae	Sorex	macrodon
4071	Sorex maritimensis	-64.056922	44.546714	Sorex_maritimensis	Soricomorpha	Soricidae	Sorex	maritimensis
4072	Sorex merriami	-111.832325	39.347454	Sorex_merriami	Soricomorpha	Soricidae	Sorex	merriami
4073	Sorex milleri	-101.294013	26.776569	Sorex_milleri	Soricomorpha	Soricidae	Sorex	milleri
4074	Sorex minutissimus	97.551439	58.796936	Sorex_minutissimus	Soricomorpha	Soricidae	Sorex	minutissimus
4075	Sorex minutus	52.846264	59.709494	Sorex_minutus	Soricomorpha	Soricidae	Sorex	minutus
4076	Sorex mirabilis	132.215043	45.235806	Sorex_mirabilis	Soricomorpha	Soricidae	Sorex	mirabilis
4077	Sorex monticolus	-137.528731	58.60602	Sorex_monticolus	Soricomorpha	Soricidae	Sorex	monticolus
4078	Sorex nanus	-107.421276	40.110135	Sorex_nanus	Soricomorpha	Soricidae	Sorex	nanus
4079	Sorex oreopolus	-101.833038	19.469084	Sorex_oreopolus	Soricomorpha	Soricidae	Sorex	oreopolus
4080	Sorex ornatus	-119.123641	34.767713	Sorex_ornatus	Soricomorpha	Soricidae	Sorex	ornatus
4081	Sorex pacificus	-123.481185	43.998491	Sorex_pacificus	Soricomorpha	Soricidae	Sorex	pacificus
4082	Sorex palustris	-88.033244	45.337778	Sorex_palustris	Soricomorpha	Soricidae	Sorex	palustris
4083	Sorex planiceps	76.55534	35.312538	Sorex_planiceps	Soricomorpha	Soricidae	Sorex	planiceps
4084	Sorex portenkoi	175.755703	64.089255	Sorex_portenkoi	Soricomorpha	Soricidae	Sorex	portenkoi
4085	Sorex preblei	-112.632607	43.988118	Sorex_preblei	Soricomorpha	Soricidae	Sorex	preblei
4086	Sorex pribilofensis	-170.252693	57.124374	Sorex_pribilofensis	Soricomorpha	Soricidae	Sorex	pribilofensis
4087	Sorex raddei	41.331724	40.606387	Sorex_raddei	Soricomorpha	Soricidae	Sorex	raddei
4088	Sorex samniticus	12.965802	41.700027	Sorex_samniticus	Soricomorpha	Soricidae	Sorex	samniticus
4089	Sorex satunini	38.245389	40.37681	Sorex_satunini	Soricomorpha	Soricidae	Sorex	satunini
4090	Sorex saussurei	-101.574883	22.480238	Sorex_saussurei	Soricomorpha	Soricidae	Sorex	saussurei
4091	Sorex sclateri	-92.315714	17.300457	Sorex_sclateri	Soricomorpha	Soricidae	Sorex	sclateri
4092	Sorex shinto	142.795646	43.435529	Sorex_shinto	Soricomorpha	Soricidae	Sorex	shinto
4093	Sorex sinalis	105.16277	36.782849	Sorex_sinalis	Soricomorpha	Soricidae	Sorex	sinalis
4094	Sorex sonomae	-122.911517	41.659154	Sorex_sonomae	Soricomorpha	Soricidae	Sorex	sonomae
4095	Sorex stizodon	-92.631215	16.756804	Sorex_stizodon	Soricomorpha	Soricidae	Sorex	stizodon
4096	Sorex tenellus	-117.188465	36.869116	Sorex_tenellus	Soricomorpha	Soricidae	Sorex	tenellus
4097	Sorex thibetanus	84.30409	28.555926	Sorex_thibetanus	Soricomorpha	Soricidae	Sorex	thibetanus
4098	Sorex trowbridgii	-121.622921	36.904614	Sorex_trowbridgii	Soricomorpha	Soricidae	Sorex	trowbridgii
4099	Sorex ugyunak	-124.011943	69.098049	Sorex_ugyunak	Soricomorpha	Soricidae	Sorex	ugyunak
4100	Sorex unguiculatus	135.581442	49.336925	Sorex_unguiculatus	Soricomorpha	Soricidae	Sorex	unguiculatus
4101	Sorex vagrans	-118.695991	44.202	Sorex_vagrans	Soricomorpha	Soricidae	Sorex	vagrans
4102	Sorex ventralis	-98.70241	18.82247	Sorex_ventralis	Soricomorpha	Soricidae	Sorex	ventralis
4103	Sorex veraepacis	-90.86185	15.669287	Sorex_veraepacis	Soricomorpha	Soricidae	Sorex	veraepacis
4104	Sorex volnuchini	43.484876	42.630667	Sorex_volnuchini	Soricomorpha	Soricidae	Sorex	volnuchini
4105	Soriculus nigrescens	87.912686	27.396864	Soriculus_nigrescens	Soricomorpha	Soricidae	Soriculus	nigrescens
4106	Spalacopus cyanus	-71.424133	-33.640136	Spalacopus_cyanus	Rodentia	Octodontidae	Spalacopus	cyanus
4107	Spalax arenarius	32.904411	46.413148	Spalax_arenarius	Rodentia	Spalacidae	Spalax	arenarius
4108	Spalax ehrenbergi	39.126659	35.347713	Spalax_ehrenbergi	Rodentia	Spalacidae	Spalax	ehrenbergi
4109	Spalax graecus	26.349774	47.820739	Spalax_graecus	Rodentia	Spalacidae	Spalax	graecus
4110	Spalax leucodon	23.528872	39.988507	Spalax_leucodon	Rodentia	Spalacidae	Spalax	leucodon
4111	Spalax microphthalmus	39.100846	45.500315	Spalax_microphthalmus	Rodentia	Spalacidae	Spalax	microphthalmus
4112	Spalax nehringi	36.194363	39.12113	Spalax_nehringi	Rodentia	Spalacidae	Spalax	nehringi
4113	Spalax uralensis	54.287519	50.468932	Spalax_uralensis	Rodentia	Spalacidae	Spalax	uralensis
4114	Spalax zemni	29.315921	49.310125	Spalax_zemni	Rodentia	Spalacidae	Spalax	zemni
4115	Speothos venaticus	-58.429148	-6.3687	Speothos_venaticus	Carnivora	Canidae	Speothos	venaticus
4116	Spermophilopsis leptodactylus	66.039314	36.822347	Spermophilopsis_leptodactylus	Rodentia	Sciuridae	Spermophilopsis	leptodactylus
4117	Spermophilus adocetus	-101.235409	18.638843	Spermophilus_adocetus	Rodentia	Sciuridae	Spermophilus	adocetus
4118	Spermophilus alashanicus	103.073195	43.519634	Spermophilus_alashanicus	Rodentia	Sciuridae	Spermophilus	alashanicus
4119	Spermophilus annulatus	-103.637942	19.024933	Spermophilus_annulatus	Rodentia	Sciuridae	Spermophilus	annulatus
4120	Spermophilus armatus	-111.532341	42.008678	Spermophilus_armatus	Rodentia	Sciuridae	Spermophilus	armatus
4121	Spermophilus atricapillus	-112.009354	26.609273	Spermophilus_atricapillus	Rodentia	Sciuridae	Spermophilus	atricapillus
4122	Spermophilus beecheyi	-119.654211	37.249144	Spermophilus_beecheyi	Rodentia	Sciuridae	Spermophilus	beecheyi
4123	Spermophilus beldingi	-117.723265	39.188676	Spermophilus_beldingi	Rodentia	Sciuridae	Spermophilus	beldingi
4124	Spermophilus brevicauda	77.911497	43.681024	Spermophilus_brevicauda	Rodentia	Sciuridae	Spermophilus	brevicauda
4125	Spermophilus brunneus	-116.772413	44.200168	Spermophilus_brunneus	Rodentia	Sciuridae	Spermophilus	brunneus
4126	Spermophilus canus	-118.400076	41.744411	Spermophilus_canus	Rodentia	Sciuridae	Spermophilus	canus
4127	Spermophilus citellus	26.057397	43.354635	Spermophilus_citellus	Rodentia	Sciuridae	Spermophilus	citellus
4128	Spermophilus columbianus	-116.831415	48.007942	Spermophilus_columbianus	Rodentia	Sciuridae	Spermophilus	columbianus
4129	Spermophilus dauricus	119.202573	46.110526	Spermophilus_dauricus	Rodentia	Sciuridae	Spermophilus	dauricus
4130	Spermophilus elegans	-108.497225	42.399402	Spermophilus_elegans	Rodentia	Sciuridae	Spermophilus	elegans
4131	Spermophilus erythrogenys	77.911497	43.917801	Spermophilus_erythrogenys	Rodentia	Sciuridae	Spermophilus	erythrogenys
4132	Spermophilus franklinii	-100.699206	40.629778	Spermophilus_franklinii	Rodentia	Sciuridae	Spermophilus	franklinii
4133	Spermophilus fulvus	61.65024	34.108197	Spermophilus_fulvus	Rodentia	Sciuridae	Spermophilus	fulvus
4134	Spermophilus lateralis	-114.272931	44.612029	Spermophilus_lateralis	Rodentia	Sciuridae	Spermophilus	lateralis
4135	Spermophilus madrensis	-107.20025	26.982557	Spermophilus_madrensis	Rodentia	Sciuridae	Spermophilus	madrensis
4136	Spermophilus major	58.208275	52.482247	Spermophilus_major	Rodentia	Sciuridae	Spermophilus	major
4137	Spermophilus mexicanus	-101.457116	29.347705	Spermophilus_mexicanus	Rodentia	Sciuridae	Spermophilus	mexicanus
4138	Spermophilus mohavensis	-117.527494	35.319688	Spermophilus_mohavensis	Rodentia	Sciuridae	Spermophilus	mohavensis
4139	Spermophilus mollis	-117.547615	39.961115	Spermophilus_mollis	Rodentia	Sciuridae	Spermophilus	mollis
4140	Spermophilus musicus	43.404574	43.490852	Spermophilus_musicus	Rodentia	Sciuridae	Spermophilus	musicus
4141	Spermophilus pallidicauda	102.339615	44.68538	Spermophilus_pallidicauda	Rodentia	Sciuridae	Spermophilus	pallidicauda
4142	Spermophilus parryii	-124.656612	64.082696	Spermophilus_parryii	Rodentia	Sciuridae	Spermophilus	parryii
4143	Spermophilus perotensis	-97.357719	19.381295	Spermophilus_perotensis	Rodentia	Sciuridae	Spermophilus	perotensis
4144	Spermophilus pygmaeus	51.620126	46.896564	Spermophilus_pygmaeus	Rodentia	Sciuridae	Spermophilus	pygmaeus
4145	Spermophilus ralli	80.192414	43.323246	Spermophilus_ralli	Rodentia	Sciuridae	Spermophilus	ralli
4146	Spermophilus relictus	77.305434	42.559235	Spermophilus_relictus	Rodentia	Sciuridae	Spermophilus	relictus
4147	Spermophilus richardsonii	-105.118021	50.861586	Spermophilus_richardsonii	Rodentia	Sciuridae	Spermophilus	richardsonii
4148	Spermophilus saturatus	-121.418541	47.949359	Spermophilus_saturatus	Rodentia	Sciuridae	Spermophilus	saturatus
4149	Spermophilus spilosoma	-105.406491	30.895677	Spermophilus_spilosoma	Rodentia	Sciuridae	Spermophilus	spilosoma
4150	Spermophilus suslicus	35.502521	51.039091	Spermophilus_suslicus	Rodentia	Sciuridae	Spermophilus	suslicus
4151	Spermophilus tereticaudus	-113.463472	33.362781	Spermophilus_tereticaudus	Rodentia	Sciuridae	Spermophilus	tereticaudus
4152	Spermophilus townsendii	-119.957685	46.281025	Spermophilus_townsendii	Rodentia	Sciuridae	Spermophilus	townsendii
4153	Spermophilus tridecemlineatus	-98.226335	40.284254	Spermophilus_tridecemlineatus	Rodentia	Sciuridae	Spermophilus	tridecemlineatus
4154	Spermophilus undulatus	102.10252	46.944969	Spermophilus_undulatus	Rodentia	Sciuridae	Spermophilus	undulatus
4155	Spermophilus variegatus	-107.247944	30.872257	Spermophilus_variegatus	Rodentia	Sciuridae	Spermophilus	variegatus
4156	Spermophilus washingtoni	-118.822172	46.830414	Spermophilus_washingtoni	Rodentia	Sciuridae	Spermophilus	washingtoni
4157	Spermophilus xanthoprymnus	37.643902	38.696842	Spermophilus_xanthoprymnus	Rodentia	Sciuridae	Spermophilus	xanthoprymnus
4158	Sphaerias blanfordi	87.507078	27.104782	Sphaerias_blanfordi	Chiroptera	Pteropodidae	Sphaerias	blanfordi
4159	Sphaeronycteris toxophyllum	-66.960561	-3.025907	Sphaeronycteris_toxophyllum	Chiroptera	Phyllostomidae	Sphaeronycteris	toxophyllum
4160	Sphiggurus insidiosus	-41.73431	-15.387605	Sphiggurus_insidiosus	Rodentia	Erethizontidae	Sphiggurus	insidiosus
4161	Sphiggurus melanurus	-55.686479	4.229796	Sphiggurus_melanurus	Rodentia	Erethizontidae	Sphiggurus	melanurus
4162	Sphiggurus mexicanus	-90.541697	16.87625	Sphiggurus_mexicanus	Rodentia	Erethizontidae	Sphiggurus	mexicanus
4163	Sphiggurus pruinosus	-71.737248	8.013207	Sphiggurus_pruinosus	Rodentia	Erethizontidae	Sphiggurus	pruinosus
4164	Sphiggurus spinosus	-52.130945	-17.526804	Sphiggurus_spinosus	Rodentia	Erethizontidae	Sphiggurus	spinosus
4165	Sphiggurus vestitus	-75.346888	4.769434	Sphiggurus_vestitus	Rodentia	Erethizontidae	Sphiggurus	vestitus
4166	Spilocuscus kraemeri	147.34555	-2.38659	Spilocuscus_kraemeri	Diprotodontia	Phalangeridae	Spilocuscus	kraemeri
4167	Spilocuscus maculatus	140.903526	-5.84615	Spilocuscus_maculatus	Diprotodontia	Phalangeridae	Spilocuscus	maculatus
4168	Spilocuscus papuensis	130.773124	-0.377554	Spilocuscus_papuensis	Diprotodontia	Phalangeridae	Spilocuscus	papuensis
4169	Spilocuscus rufoniger	142.82635	-4.108188	Spilocuscus_rufoniger	Diprotodontia	Phalangeridae	Spilocuscus	rufoniger
4170	Spilogale gracilis	-112.01799	25.880609	Spilogale_gracilis	Carnivora	Mephitidae	Spilogale	gracilis
4171	Spilogale putorius	-92.1324	39.062196	Spilogale_putorius	Carnivora	Mephitidae	Spilogale	putorius
4172	Spilogale pygmaea	-98.958706	16.84064	Spilogale_pygmaea	Carnivora	Mephitidae	Spilogale	pygmaea
4173	Srilankamys ohiensis	81.215255	6.860206	Srilankamys_ohiensis	Rodentia	Muridae	Srilankamys	ohiensis
4174	Steatomys caurinus	-3.797604	9.738522	Steatomys_caurinus	Rodentia	Nesomyidae	Steatomys	caurinus
4175	Steatomys cuppedius	-5.510998	6.323347	Steatomys_cuppedius	Rodentia	Nesomyidae	Steatomys	cuppedius
4176	Steatomys jacksoni	-1.509072	7.482514	Steatomys_jacksoni	Rodentia	Nesomyidae	Steatomys	jacksoni
4177	Steatomys krebsii	19.714497	-15.099316	Steatomys_krebsii	Rodentia	Nesomyidae	Steatomys	krebsii
4178	Steatomys parvus	20.267065	-20.175449	Steatomys_parvus	Rodentia	Nesomyidae	Steatomys	parvus
4179	Stenocephalemys albipes	38.226321	8.355803	Stenocephalemys_albipes	Rodentia	Muridae	Stenocephalemys	albipes
4180	Stenocephalemys albocaudata	39.19594	8.158063	Stenocephalemys_albocaudata	Rodentia	Muridae	Stenocephalemys	albocaudata
4181	Stenocephalemys griseicauda	38.959611	8.606593	Stenocephalemys_griseicauda	Rodentia	Muridae	Stenocephalemys	griseicauda
4182	Stenocephalemys ruppi	37.378802	6.165922	Stenocephalemys_ruppi	Rodentia	Muridae	Stenocephalemys	ruppi
4183	Stenoderma rufum	-66.42889	18.228412	Stenoderma_rufum	Chiroptera	Phyllostomidae	Stenoderma	rufum
4184	Stochomys longicaudatus	19.211271	-0.213981	Stochomys_longicaudatus	Rodentia	Muridae	Stochomys	longicaudatus
4185	Strigocuscus celebensis	121.998725	-3.754998	Strigocuscus_celebensis	Diprotodontia	Phalangeridae	Strigocuscus	celebensis
4186	Strigocuscus pelengensis	124.82772	-1.793141	Strigocuscus_pelengensis	Diprotodontia	Phalangeridae	Strigocuscus	pelengensis
4187	Sturnira aratathomasi	-73.824525	4.754834	Sturnira_aratathomasi	Chiroptera	Phyllostomidae	Sturnira	aratathomasi
4188	Sturnira bidens	-74.411389	-11.913179	Sturnira_bidens	Chiroptera	Phyllostomidae	Sturnira	bidens
4189	Sturnira bogotensis	-75.482345	-9.061478	Sturnira_bogotensis	Chiroptera	Phyllostomidae	Sturnira	bogotensis
4190	Sturnira erythromos	-70.402974	-14.06197	Sturnira_erythromos	Chiroptera	Phyllostomidae	Sturnira	erythromos
4191	Sturnira lilium	-72.716857	-1.302278	Sturnira_lilium	Chiroptera	Phyllostomidae	Sturnira	lilium
4192	Sturnira ludovici	-81.87833	8.564418	Sturnira_ludovici	Chiroptera	Phyllostomidae	Sturnira	ludovici
4193	Sturnira luisi	-80.449291	-4.986899	Sturnira_luisi	Chiroptera	Phyllostomidae	Sturnira	luisi
4194	Sturnira magna	-72.378661	-13.093376	Sturnira_magna	Chiroptera	Phyllostomidae	Sturnira	magna
4195	Sturnira mistratensis	-76.074117	5.375272	Sturnira_mistratensis	Chiroptera	Phyllostomidae	Sturnira	mistratensis
4196	Sturnira mordax	-83.267043	9.31592	Sturnira_mordax	Chiroptera	Phyllostomidae	Sturnira	mordax
4197	Sturnira nana	-72.811298	-12.626849	Sturnira_nana	Chiroptera	Phyllostomidae	Sturnira	nana
4198	Sturnira oporaphilum	-68.997038	-12.900596	Sturnira_oporaphilum	Chiroptera	Phyllostomidae	Sturnira	oporaphilum
4199	Sturnira thomasi	-61.676713	16.140809	Sturnira_thomasi	Chiroptera	Phyllostomidae	Sturnira	thomasi
4200	Sturnira tildae	-56.808084	-5.33149	Sturnira_tildae	Chiroptera	Phyllostomidae	Sturnira	tildae
4201	Styloctenium wallacei	122.178068	-3.053349	Styloctenium_wallacei	Chiroptera	Pteropodidae	Styloctenium	wallacei
4202	Stylodipus andrewsi	103.70824	45.120953	Stylodipus_andrewsi	Rodentia	Dipodidae	Stylodipus	andrewsi
4203	Stylodipus sungorus	93.540317	45.110666	Stylodipus_sungorus	Rodentia	Dipodidae	Stylodipus	sungorus
4204	Stylodipus telum	70.561845	46.888146	Stylodipus_telum	Rodentia	Dipodidae	Stylodipus	telum
4205	Suncus ater	116.559149	6.078624	Suncus_ater	Soricomorpha	Soricidae	Suncus	ater
4206	Suncus dayi	77.009256	10.242516	Suncus_dayi	Soricomorpha	Soricidae	Suncus	dayi
4207	Suncus etruscus	86.326197	22.887616	Suncus_etruscus	Soricomorpha	Soricidae	Suncus	etruscus
4208	Suncus fellowesgordoni	80.793218	7.140017	Suncus_fellowesgordoni	Soricomorpha	Soricidae	Suncus	fellowesgordoni
4209	Suncus hosei	114.053253	0.638459	Suncus_hosei	Soricomorpha	Soricidae	Suncus	hosei
4210	Suncus infinitesimus	33.759474	-15.048139	Suncus_infinitesimus	Soricomorpha	Soricidae	Suncus	infinitesimus
4211	Suncus madagascariensis	46.854328	-20.173248	Suncus_madagascariensis	Soricomorpha	Soricidae	Suncus	madagascariensis
4212	Suncus malayanus	101.963309	4.252002	Suncus_malayanus	Soricomorpha	Soricidae	Suncus	malayanus
4213	Suncus megalura	13.796596	-11.969954	Suncus_megalura	Soricomorpha	Soricidae	Suncus	megalura
4214	Suncus mertensi	121.144942	-8.66066	Suncus_mertensi	Soricomorpha	Soricidae	Suncus	mertensi
4215	Suncus montanus	77.069776	10.345165	Suncus_montanus	Soricomorpha	Soricidae	Suncus	montanus
4216	Suncus murinus	94.602176	15.915469	Suncus_murinus	Soricomorpha	Soricidae	Suncus	murinus
4217	Suncus remyi	14.791095	1.846587	Suncus_remyi	Soricomorpha	Soricidae	Suncus	remyi
4218	Suncus stoliczkanus	73.91692	22.981816	Suncus_stoliczkanus	Soricomorpha	Soricidae	Suncus	stoliczkanus
4219	Suncus varilla	31.898208	-11.929927	Suncus_varilla	Soricomorpha	Soricidae	Suncus	varilla
4220	Suncus zeylanicus	80.822396	7.130825	Suncus_zeylanicus	Soricomorpha	Soricidae	Suncus	zeylanicus
4221	Sundamys infraluteus	103.893593	-3.984054	Sundamys_infraluteus	Rodentia	Muridae	Sundamys	infraluteus
4222	Sundamys maxi	107.381858	-7.167892	Sundamys_maxi	Rodentia	Muridae	Sundamys	maxi
4223	Sundamys muelleri	100.924285	-0.563369	Sundamys_muelleri	Rodentia	Muridae	Sundamys	muelleri
4224	Sundasciurus brookei	114.005068	0.713064	Sundasciurus_brookei	Rodentia	Sciuridae	Sundasciurus	brookei
4225	Sundasciurus davensis	125.821346	7.480211	Sundasciurus_davensis	Rodentia	Sciuridae	Sundasciurus	davensis
4226	Sundasciurus fraterculus	98.940113	-1.410926	Sundasciurus_fraterculus	Rodentia	Sciuridae	Sundasciurus	fraterculus
4227	Sundasciurus hippurus	114.053253	1.270741	Sundasciurus_hippurus	Rodentia	Sciuridae	Sundasciurus	hippurus
4228	Sundasciurus hoogstraali	120.093803	12.071571	Sundasciurus_hoogstraali	Rodentia	Sciuridae	Sundasciurus	hoogstraali
4229	Sundasciurus jentinki	116.155626	4.986947	Sundasciurus_jentinki	Rodentia	Sciuridae	Sundasciurus	jentinki
4230	Sundasciurus juvencus	119.114364	10.21661	Sundasciurus_juvencus	Rodentia	Sciuridae	Sundasciurus	juvencus
4231	Sundasciurus lowii	114.053253	0.638459	Sundasciurus_lowii	Rodentia	Sciuridae	Sundasciurus	lowii
4232	Sundasciurus mindanensis	124.247833	6.756726	Sundasciurus_mindanensis	Rodentia	Sciuridae	Sundasciurus	mindanensis
4233	Sundasciurus moellendorffi	120.093803	12.071571	Sundasciurus_moellendorffi	Rodentia	Sciuridae	Sundasciurus	moellendorffi
4234	Sundasciurus philippinensis	124.247833	6.756726	Sundasciurus_philippinensis	Rodentia	Sciuridae	Sundasciurus	philippinensis
4235	Sundasciurus rabori	118.443725	9.502118	Sundasciurus_rabori	Rodentia	Sciuridae	Sundasciurus	rabori
4236	Sundasciurus samarensis	125.012039	11.491182	Sundasciurus_samarensis	Rodentia	Sciuridae	Sundasciurus	samarensis
4237	Sundasciurus steerii	117.919875	9.053354	Sundasciurus_steerii	Rodentia	Sciuridae	Sundasciurus	steerii
4238	Sundasciurus tenuis	113.509802	0.322493	Sundasciurus_tenuis	Rodentia	Sciuridae	Sundasciurus	tenuis
4239	Surdisorex norae	36.687581	-0.548237	Surdisorex_norae	Soricomorpha	Soricidae	Surdisorex	norae
4240	Surdisorex polulus	37.323888	-0.172148	Surdisorex_polulus	Soricomorpha	Soricidae	Surdisorex	polulus
4241	Suricata suricatta	21.295831	-26.777667	Suricata_suricatta	Carnivora	Herpestidae	Suricata	suricatta
4242	Sus ahoenobarbus	124.247833	6.756726	Sus_ahoenobarbus	Artiodactyla	Suidae	Sus	ahoenobarbus
4243	Sus barbatus	114.053253	0.638459	Sus_barbatus	Artiodactyla	Suidae	Sus	barbatus
4244	Sus bucculentus	105.098829	18.257875	Sus_bucculentus	Artiodactyla	Suidae	Sus	bucculentus
4245	Sus cebifrons	122.974277	9.981639	Sus_cebifrons	Artiodactyla	Suidae	Sus	cebifrons
4246	Sus celebensis	121.998725	-3.754998	Sus_celebensis	Artiodactyla	Suidae	Sus	celebensis
4247	Sus philippensis	121.972572	13.909511	Sus_philippensis	Artiodactyla	Suidae	Sus	philippensis
4248	Sus salvanius	90.690478	26.637163	Sus_salvanius	Artiodactyla	Suidae	Sus	salvanius
4249	Sus scrofa	82.216012	23.662846	Sus_scrofa	Artiodactyla	Suidae	Sus	scrofa
4250	Sus verrucosus	110.327519	-7.365868	Sus_verrucosus	Artiodactyla	Suidae	Sus	verrucosus
4251	Syconycteris australis	143.22294	-8.790666	Syconycteris_australis	Chiroptera	Pteropodidae	Syconycteris	australis
4252	Syconycteris carolinae	128.150062	-0.677465	Syconycteris_carolinae	Chiroptera	Pteropodidae	Syconycteris	carolinae
4253	Syconycteris hobbit	142.680517	-5.623155	Syconycteris_hobbit	Chiroptera	Pteropodidae	Syconycteris	hobbit
4254	Sylvicapra grimmia	14.330526	-11.3024	Sylvicapra_grimmia	Artiodactyla	Bovidae	Sylvicapra	grimmia
4255	Sylvilagus aquaticus	-90.563915	29.303173	Sylvilagus_aquaticus	Lagomorpha	Leporidae	Sylvilagus	aquaticus
4256	Sylvilagus audubonii	-110.269986	23.920584	Sylvilagus_audubonii	Lagomorpha	Leporidae	Sylvilagus	audubonii
4257	Sylvilagus bachmani	-116.978481	33.446259	Sylvilagus_bachmani	Lagomorpha	Leporidae	Sylvilagus	bachmani
4258	Sylvilagus brasiliensis	-67.111873	-11.662566	Sylvilagus_brasiliensis	Lagomorpha	Leporidae	Sylvilagus	brasiliensis
4259	Sylvilagus cognatus	-106.304088	34.905307	Sylvilagus_cognatus	Lagomorpha	Leporidae	Sylvilagus	cognatus
4260	Sylvilagus cunicularius	-101.305069	18.739055	Sylvilagus_cunicularius	Lagomorpha	Leporidae	Sylvilagus	cunicularius
4261	Sylvilagus dicei	-83.606218	9.68866	Sylvilagus_dicei	Lagomorpha	Leporidae	Sylvilagus	dicei
4262	Sylvilagus floridanus	-92.321785	16.648888	Sylvilagus_floridanus	Lagomorpha	Leporidae	Sylvilagus	floridanus
4263	Sylvilagus graysoni	-106.584194	21.620062	Sylvilagus_graysoni	Lagomorpha	Leporidae	Sylvilagus	graysoni
4264	Sylvilagus insonus	-99.821449	17.388614	Sylvilagus_insonus	Lagomorpha	Leporidae	Sylvilagus	insonus
4265	Sylvilagus mansuetus	-110.625415	24.982434	Sylvilagus_mansuetus	Lagomorpha	Leporidae	Sylvilagus	mansuetus
4266	Sylvilagus nuttallii	-112.844834	43.593096	Sylvilagus_nuttallii	Lagomorpha	Leporidae	Sylvilagus	nuttallii
4267	Sylvilagus obscurus	-83.042765	35.007462	Sylvilagus_obscurus	Lagomorpha	Leporidae	Sylvilagus	obscurus
4268	Sylvilagus palustris	-81.405583	28.125043	Sylvilagus_palustris	Lagomorpha	Leporidae	Sylvilagus	palustris
